2022-03-11 23:03:10,883 , settings, <module>, INFO, 20, Running development server, /home/shivam/p/sandbox/blank_flask_app/config/settings.py, MainProcess, 185 
2022-03-11 23:03:11,158 , settings, <module>, INFO, 20, Running development server, /home/shivam/p/sandbox/blank_flask_app/config/settings.py, MainProcess, 194 
